AcresBurned,Counties,Latitude,Longitude,Started,temp,feelslike,humidity,dew,precip,precipprob,snow,snowdepth,preciptype,windgust,windspeed,winddir,pressure
150.0,Ventura,34.30167,-119.09917,2018-11-15T01:39:00Z,19.9,19.9,32.7,3.0,0.0,,,0.0,,,15.5,293.0,1020.9
0.0,Siskiyou,41.70200,-123.50800,2017-07-25T12:45:00Z,11.9,11.9,98.4,11.7,0.0,,,0.0,,,4.8,129.0,1013.4
4564.0,Merced,37.39339,-120.34207,2018-06-15T10:34:00Z,16.7,16.7,51.1,6.5,0.0,,,0.0,,,0.5,356.0,1004.7
16.0,El Dorado,38.70389,-120.89056,2019-08-14T16:07:49Z,27.9,27.0,28.5,8.0,0.0,,,0.0,,,6.1,99.0,1014.5
196.0,Shasta,40.54450,-121.37540,2013-08-19T17:48:00Z,33.9,32.6,26.6,12.1,0.0,,,0.0,,,0.0,0.0,1009.2
1127.0,San Luis Obispo,35.34376,-119.91372,2019-06-05T10:49:00Z,14.1,14.1,86.4,11.8,0.0,,,0.0,,,3.8,227.0,1012.6
36523.0,Mendocino,39.24873,-123.16635,2017-10-08T23:36:00Z,28.5,27.1,2.2,-24.3,0.0,,,0.0,,31.5,16.6,18.0,1008.9
215.0,Lake,38.92576,-122.87927,2015-08-22T17:30:00Z,17.2,17.2,76.0,12.9,0.0,,,0.0,,,3.7,97.0,1012.4
200.0,Alameda,37.72543,-121.90516,2017-08-22T14:00:00Z,15.3,15.3,87.6,13.3,0.0,,,0.0,,,7.6,297.0,1016.7
38.0,Lake,39.15910,-122.59060,2013-08-07T12:35:00Z,13.7,13.7,83.3,10.9,0.0,,,0.0,,,7.5,121.0,1016.5
14.0,Santa Barbara,34.71796,-120.27077,2017-12-16T12:21:00Z,9.5,9.5,92.5,8.4,0.0,,,0.0,,,3.2,90.0,1010.6
150.0,San Luis Obispo,35.61961,-120.39993,2016-05-10T16:11:00Z,11.8,11.8,84.6,9.3,0.0,,,0.0,,,4.3,360.0,1015.9
3889.0,Tehama,40.22028,-122.18000,2018-10-07T12:51:00Z,17.0,17.0,41.7,3.9,0.0,,,0.0,,46.4,29.9,348.0,1015.1
325.0,San Bernardino,34.08492,-117.03826,2017-08-03T15:35:00Z,20.6,20.6,79.7,17.0,0.2,,,0.0,,,2.1,42.0,1014.7
29.0,Kern,35.28737,-118.62365,2019-08-05T13:56:02Z,18.6,18.6,51.2,8.3,0.0,,,0.0,,,2.3,42.0,1012.9
3111.0,Contra Costa,37.90757,-121.88258,2013-09-08T13:08:00Z,14.9,14.9,80.5,11.6,0.0,,,0.0,,,3.1,353.0,1010.1
47.0,San Luis Obispo,35.06472,-120.56340,2017-07-20T14:43:00Z,13.1,13.1,94.8,12.3,0.0,,,0.0,,,4.5,99.0,1017.4
20.0,Humboldt,40.88516,-123.96844,2017-10-08T16:40:00Z,13.2,13.2,59.9,5.6,0.0,,,0.0,,,19.6,6.0,1018.8
12.0,Merced,37.21812,-121.07761,1969-12-31T16:00:00Z,13.2,13.2,59.9,5.6,0.0,,,0.0,,,19.6,6.0,1018.8
243.0,San Bernardino,34.35000,-117.62000,2013-08-08T12:15:00Z,15.3,15.3,62.9,8.3,0.0,,,0.0,,,1.8,284.0,1013.0
400.0,Yuba,36.16965,-121.38775,2016-08-18T15:35:00Z,13.8,13.8,90.8,12.3,0.0,,,0.0,,,3.4,359.0,1013.2
12.0,Napa,38.16303,-122.23059,2018-05-21T11:56:00Z,11.0,11.0,85.0,8.6,0.0,,,0.0,,,16.2,209.0,1009.7
4531.0,Ventura,34.22685,-118.93444,2018-11-08T14:03:00Z,14.5,14.5,84.6,12.0,0.0,,,0.0,,,10.0,31.0,1015.0
3895.0,Kern,35.70683,-118.55553,2014-06-13T17:00:00Z,22.9,22.9,30.4,4.6,0.0,,,0.0,,38.9,17.5,300.0,1012.8
150.0,Butte,39.74679,-121.67261,2017-10-09T15:05:00Z,14.0,14.0,27.1,-4.7,0.0,,,0.0,,33.8,17.2,325.0,1013.7
73.0,San Luis Obispo,35.78616,-120.96514,2017-10-13T12:14:00Z,5.1,3.4,52.1,-3.9,0.0,,,0.0,,27.7,7.5,36.0,1017.6
83733.0,Lassen,40.07045,-120.14013,2017-07-11T14:15:00Z,15.7,15.7,43.8,3.4,0.0,,,0.0,,,6.9,326.0,1013.0
338.0,Inyo,37.73546,-118.97044,2018-07-31T15:07:00Z,20.2,20.2,40.3,6.3,0.0,,,0.0,,,6.1,30.0,1014.4
4863.0,Modoc,41.39900,-121.39200,2015-07-30T17:45:00Z,26.9,26.1,23.6,4.4,0.0,,,0.0,,,0.0,0.0,1020.0
6049.0,Los Angeles,34.45283,-118.58188,2017-12-05T11:31:00Z,10.1,10.1,13.8,-16.4,0.0,,,0.0,,61.9,32.4,31.0,1018.1
34.0,Kern,35.17156,-118.51651,2018-08-17T18:47:00Z,29.7,28.2,24.1,7.1,0.0,,,0.0,,,17.9,313.0,1016.5
1548.0,San Diego,33.00300,-117.13300,2014-05-13T11:00:00Z,16.3,16.3,24.4,-4.1,0.0,,,0.0,,,4.6,61.0,1014.4
10.0,Tulare,36.21700,-118.55100,2016-10-20T17:00:00Z,18.7,18.7,53.3,9.0,,,,0.0,,,2.8,70.0,1022.5
0.0,Butte,39.51158,-121.55633,2017-02-07T14:00:00Z,12.9,12.9,91.1,11.4,0.6,,,0.0,,70.2,53.4,160.0,1004.2
25.0,San Diego,33.18716,-116.50897,2017-10-15T14:05:00Z,13.8,13.8,36.4,-0.9,0.0,,,0.0,,,9.7,59.0,1017.4
33.0,Riverside,33.76330,-117.31499,2017-07-07T12:56:00Z,20.5,20.5,57.2,11.8,0.0,,,0.0,,,0.0,0.0,1011.2
80.0,Yuba,39.24678,-121.32399,2019-06-25T13:51:09Z,17.4,17.4,72.6,12.5,0.0,,,0.0,,,2.7,71.0,1007.5
83.0,Tuolumne,37.83833,-120.62556,2019-09-23T15:55:57Z,18.9,18.9,65.7,12.4,0.0,,,0.0,,,15.3,302.0,1013.0
10.0,Santa Cruz,37.17835,-122.07743,2019-09-03T15:36:45Z,16.3,16.3,85.4,13.9,0.0,,,0.0,,,7.6,344.0,1016.3
221.0,Kern,35.68313,-118.21793,2016-07-13T17:08:00Z,27.4,26.4,21.3,3.4,0.0,,,0.0,,27.7,7.3,331.0,1013.6
27.0,Calaveras,38.11522,-120.78068,2019-07-18T18:31:00Z,29.2,28.6,38.4,13.6,0.0,,,0.0,,,7.8,183.0,1011.4
245.0,San Luis Obispo,35.12269,-120.39387,2017-09-20T13:41:00Z,15.3,15.3,69.6,9.8,0.0,,,0.0,,,17.8,328.0,1012.4
17.0,San Luis Obispo,35.55667,-120.47400,2017-05-20T13:11:00Z,8.9,8.9,78.6,5.4,0.0,,,0.0,,,0.3,15.0,1014.2
38.0,Nevada,39.39051,-120.51887,2016-09-07T15:09:00Z,16.2,16.2,29.6,-1.6,0.0,,,0.0,,,4.9,82.0,1012.3
154.0,Riverside,33.92586,-117.65430,2018-06-12T14:22:00Z,18.2,18.2,74.9,13.7,0.0,,,0.0,,,0.0,0.0,1010.1
29.0,Tehama,40.29118,-122.42606,2017-07-08T18:58:00Z,36.1,33.9,16.3,6.6,0.0,,,0.0,,,3.3,0.0,1010.8
32.0,Siskiyou,41.63140,-122.79330,2016-09-12T16:28:00Z,13.7,13.7,39.5,0.2,0.0,,,0.0,,,10.2,360.0,1015.5
87.0,Lake,39.15016,-122.57600,2017-10-06T14:38:00Z,4.6,4.6,81.4,1.7,0.0,,,0.0,,,0.0,0.0,1017.9
113.0,Inyo,37.39900,-118.35200,2014-04-19T15:54:00Z,13.8,13.8,48.7,3.2,0.0,,,0.0,,,7.5,310.0,1012.8
277.0,Yolo,38.69971,-122.15457,2016-06-26T15:45:00Z,21.6,21.6,52.8,11.6,0.0,,,0.0,,,4.0,21.0,1013.6
8925.0,Mono,38.65500,-119.55425,2017-08-29T15:15:00Z,13.4,13.4,61.3,6.1,0.0,,,0.0,,,5.9,55.0,1018.6
139.0,Alameda,37.71734,-121.55867,2019-08-21T17:56:05Z,20.9,20.9,62.7,13.5,0.0,,,0.0,,,2.5,343.0,1015.1
12.0,Riverside,33.46399,-116.91480,2019-08-27T11:33:56Z,18.7,18.7,66.3,12.3,,,,0.0,,,0.0,0.0,1009.9
866.0,Riverside,33.60247,-117.34192,2017-10-26T12:34:00Z,16.2,16.2,31.0,-1.0,0.0,,,0.0,,,5.3,5.0,1011.3
96.0,Monterey,35.93520,-121.11936,2018-06-09T15:31:00Z,15.0,15.0,72.0,10.0,0.0,,,0.0,,,13.0,330.0,1016.5
109.0,Shasta,40.47512,-122.52541,2015-09-11T15:08:00Z,19.6,19.6,41.1,6.1,0.0,,,0.0,,,6.1,347.0,1012.8
50.0,San Diego,32.56458,-116.83458,2019-10-31T06:39:56Z,15.2,15.2,9.0,-17.5,0.0,,,0.0,,,22.5,128.0,1019.8
1649.0,Fresno,35.95911,-120.55579,2017-07-17T13:15:00Z,15.7,15.7,52.6,6.1,0.0,,,0.0,,,3.1,319.0,1010.0
116.0,El Dorado,38.68238,-120.83907,2013-08-16T13:55:00Z,20.9,20.9,17.0,-5.1,0.0,,,0.0,,,12.7,93.0,1012.9
229651.0,Shasta,40.65428,-122.62357,2018-07-23T13:15:00Z,21.3,21.3,68.4,15.3,0.0,,,0.0,,,5.7,5.0,1015.2
16.0,Fresno,36.96642,-119.58292,2017-05-28T07:49:00Z,20.2,20.2,63.1,12.9,0.0,,,0.0,,,14.5,309.0,1016.2
1350.0,Riverside,34.00566,-117.30693,2017-04-30T15:23:00Z,16.2,16.2,27.6,-2.5,0.0,,,0.0,,,6.3,115.0,1018.2
63.0,Siskiyou,41.83359,-122.99272,2018-06-27T19:46:00Z,26.7,26.2,28.3,6.8,0.0,,,0.0,,,6.0,60.0,1012.8
360.0,Madera,37.38789,-119.68912,2018-09-22T15:44:00Z,16.9,16.9,57.8,8.5,0.0,,,0.0,,,0.0,0.0,1014.0
1000.0,San Diego,33.34988,-117.39818,2017-05-25T18:15:00Z,17.0,17.0,62.8,9.9,0.0,,,0.0,,,15.0,225.0,1012.3
76.0,Nevada,39.19325,-121.08406,2017-10-09T00:00:00Z,22.4,22.4,9.9,-10.9,0.0,,,0.0,,46.8,23.3,335.0,1007.7
23.0,Contra Costa,37.99113,-121.86473,2018-06-02T12:42:00Z,13.9,13.9,79.1,10.4,0.0,,,0.0,,,3.6,342.0,1014.7
1522.0,Kern,35.53456,-118.66733,2017-06-18T14:22:00Z,25.8,25.8,52.5,15.4,0.9,,,0.0,,,4.9,89.0,1008.3
46.0,San Bernardino,34.14900,-117.18900,2017-07-12T15:29:00Z,21.4,21.4,65.9,14.7,0.0,,,0.0,,,1.7,336.0,1013.8
25.0,Shasta,40.00000,29.24000,2014-08-29T12:21:00Z,24.9,24.9,56.7,15.8,,,,0.0,,34.4,22.2,22.0,1015.7
185.0,Merced,37.05876,-121.17635,2018-06-17T15:09:00Z,14.7,14.7,73.5,10.0,0.0,,,0.0,,,10.0,220.0,1012.8
14.0,Riverside,33.97155,-117.44148,2017-05-18T17:25:00Z,17.9,17.9,62.7,10.6,0.0,,,0.0,,,5.5,300.0,1011.5
690.0,Tuolumne,37.90555,-120.40814,2017-07-29T13:50:00Z,17.5,17.5,58.4,9.3,0.0,,,0.0,,,1.1,323.0,1011.2
36556.0,Tulare,36.15356,-118.74103,2017-08-29T08:29:00Z,30.0,29.9,41.7,15.6,,,,0.0,,,8.8,88.0,1008.7
75.0,El Dorado,38.77600,-120.40400,2015-07-23T14:00:00Z,14.0,14.0,45.8,2.5,0.0,,,0.0,,,8.0,94.0,1014.4
4240.0,Amador,38.56910,-120.78190,2014-07-25T16:34:00Z,26.5,26.5,30.1,7.5,0.0,,,0.0,,,2.5,96.0,1011.2
375.0,Monterey,35.95515,-120.86256,2018-06-26T07:11:00Z,15.0,15.0,80.7,11.7,0.0,,,0.0,,,9.4,210.0,1013.4
6488.0,Yolo,38.51200,-122.10400,2014-07-04T21:32:00Z,31.0,29.5,26.8,9.7,0.0,,,0.0,,33.5,20.0,204.0,1012.7
58.0,San Luis Obispo,35.34600,-120.62825,2017-07-07T16:23:00Z,30.7,28.9,22.3,6.8,0.0,,,0.0,,,15.8,351.0,1013.9
10.0,Nevada,39.36902,-120.97586,2017-07-21T16:50:00Z,22.8,22.8,27.6,3.1,0.0,,,0.0,,,2.9,283.0,1014.1
240.0,Alameda,37.77506,-121.73721,2013-06-08T10:16:00Z,20.2,20.2,56.0,11.2,0.0,,,0.0,,,0.2,354.0,1005.8
25.0,Lake,38.88913,-122.60443,2019-10-17T20:06:00Z,19.4,19.4,39.4,5.2,0.0,,,0.0,,36.0,20.2,333.0,1015.2
55.0,Los Angeles,34.03941,-118.58624,2017-06-29T15:09:00Z,18.0,18.0,77.2,14.0,0.0,,,0.0,,,6.7,135.0,1013.5
30.0,Yuba,39.33303,-121.18735,2015-08-03T18:07:00Z,25.0,25.0,44.9,12.2,0.0,,,0.0,,,15.2,185.0,1012.7
993.0,Kern,35.38741,-118.81793,2018-07-27T16:12:00Z,31.1,30.0,32.4,12.6,0.0,,,0.0,,,2.8,344.0,1011.7
20.0,Plumas,39.89075,-120.18499,2018-04-26T15:00:00Z,10.7,10.7,50.9,0.9,0.0,,,0.0,,,0.0,0.0,1015.8
30.0,Lake,38.97770,-122.68300,2013-09-15T19:45:00Z,21.8,21.8,53.5,11.9,0.0,,,0.0,,,6.8,230.0,1010.1
58.0,Tulare,36.64404,-118.99944,2017-07-18T15:50:00Z,23.7,23.7,37.8,8.5,0.0,,,0.0,,,5.1,17.0,1013.4
534.0,San Bernardino,34.07156,-117.04840,2013-06-28T14:30:00Z,19.7,19.7,60.1,11.7,0.0,,,0.0,,,0.0,0.0,1013.7
28.0,Lake,38.42290,-122.04370,2013-06-10T00:46:00Z,23.7,23.7,45.5,11.2,1.2,,,0.0,,35.8,25.1,213.0,1007.9
190.0,Napa,38.38200,-122.31100,2013-11-21T21:39:00Z,16.7,16.7,20.9,-5.8,0.0,,,0.0,,38.5,30.4,346.0,1012.9
12.0,San Diego,33.40769,-117.22974,2018-06-05T13:45:00Z,14.7,14.7,95.2,13.9,,,,0.0,,,2.0,325.0,1011.6
149.0,Mariposa,37.24143,-120.02773,2019-07-21T12:01:40Z,17.7,17.7,75.1,13.3,0.0,,,0.0,,,2.8,325.0,1010.5
108.0,Fresno,36.75581,-119.42172,2018-05-26T14:52:00Z,13.3,13.3,81.2,10.1,0.0,,,0.0,,,18.1,309.0,1017.6
85.0,El Dorado,38.89892,-120.94666,2019-09-03T14:57:31Z,30.5,31.1,45.4,17.4,,,,0.0,,,9.2,108.0,1013.8
50.0,Siskiyou,41.92332,-122.57839,2013-08-15T14:40:00Z,11.1,11.1,59.6,3.5,0.0,,,0.0,,,0.0,0.0,1016.2
72.0,Butte,39.46640,-121.61290,2014-07-14T18:00:00Z,33.9,33.2,30.5,14.1,0.0,,,0.0,,,5.4,180.0,1010.6
800.0,Los Angeles,34.55607,-118.60703,2017-06-17T13:55:00Z,20.8,20.8,57.3,12.0,0.0,,,0.0,,50.0,20.8,324.0,1011.6
175.0,Orange,33.55132,-117.72044,2018-06-02T13:07:00Z,14.5,14.5,81.6,11.4,0.0,,,0.0,,,0.0,0.0,1014.7
125.0,San Diego,32.81000,-116.49000,2014-03-08T12:30:00Z,13.3,13.3,29.6,-4.1,0.0,,,0.0,,37.1,17.0,62.0,1013.2
47.0,Nevada,39.20427,-121.05948,2016-09-17T13:40:00Z,18.7,18.7,31.6,1.5,0.0,,,0.0,,,0.8,360.0,1013.6
157.0,Madera,37.12759,-120.01930,2017-06-07T21:00:00Z,32.7,30.4,16.8,4.2,0.0,,,0.0,,27.7,15.0,314.0,1010.1
32416.0,Shasta,40.72000,-121.56200,2014-07-31T18:04:00Z,35.0,33.4,23.0,10.8,0.0,,,0.0,,,0.0,0.0,1011.5
84.0,Yolo,38.88660,-122.04726,2016-07-15T14:00:00Z,16.3,16.3,69.3,10.7,0.0,,,0.0,,,8.0,189.0,1011.6
16.0,Humboldt,40.10930,-123.77400,2015-07-28T17:19:00Z,22.1,22.1,56.7,13.1,,,,0.0,,,5.4,360.0,
214.0,Orange,33.76260,-117.72740,2015-07-13T10:47:00Z,17.3,17.3,83.2,14.4,0.0,,,0.0,,,0.0,0.0,1014.3
158.0,Fresno,36.84479,-119.34487,2016-09-03T14:44:00Z,17.4,17.4,64.8,10.7,0.0,,,0.0,,,4.4,354.0,1008.8
35.0,San Diego,33.22558,-117.14547,2016-08-10T09:14:00Z,15.8,15.8,89.4,14.0,0.0,,,0.0,,,1.2,10.0,1011.5
41.0,San Mateo,37.66730,-122.42729,2013-09-07T13:55:00Z,16.1,16.1,64.6,9.4,0.0,,,0.0,,,0.6,11.0,1010.4
20.0,El Dorado,38.91950,-120.11407,2014-09-25T18:00:00Z,19.5,19.5,29.0,1.0,0.0,,,0.0,,72.8,50.4,198.0,1010.1
,Riverside,33.45148,-116.05898,2019-10-14T15:32:20Z,16.7,16.7,57.1,8.2,0.0,,,0.0,,,0.3,343.0,1010.9
50.0,El Dorado,38.79549,-121.00299,2016-07-22T13:15:00Z,19.3,19.3,35.2,3.5,,,,0.0,,,8.1,106.0,1017.0
43.0,Shasta,40.37300,-122.73380,2013-07-09T11:59:00Z,16.3,16.3,55.9,7.5,0.0,,,0.0,,,6.7,331.0,1013.8
562.0,Modoc,41.85763,-121.29581,2017-06-28T13:50:00Z,8.5,8.5,86.3,6.3,0.0,,,0.0,,,0.0,0.0,1013.0
80.0,Butte,39.55142,-121.80054,2019-10-24T14:43:10Z,14.7,14.7,29.6,-2.9,0.0,,,0.0,,,15.8,305.0,1017.7
49.0,Butte,39.43351,-121.60510,2016-06-21T15:09:00Z,23.8,23.8,42.8,10.4,0.0,,,0.0,,,5.5,283.0,1017.0
1286.0,Sacramento,38.51810,-121.10400,2017-07-26T14:45:00Z,18.4,18.4,63.0,11.2,0.0,,,0.0,,,8.3,131.0,1015.2
217.0,San Diego,33.07895,-116.57645,2014-07-03T10:43:00Z,16.3,16.3,81.3,13.1,0.0,,,0.0,,,1.2,328.0,1011.5
4250.0,San Bernardino,34.33900,-117.47800,2015-07-17T14:33:00Z,18.3,18.3,81.8,15.1,0.0,,,0.0,,,2.6,298.0,1010.7
150.0,Del Norte,37.75972,-120.02963,2016-09-13T13:55:00Z,6.4,6.4,90.0,4.9,0.0,,,0.0,,,1.9,51.0,1008.8
10.0,San Diego,32.76271,-117.09744,2019-10-15T17:41:57Z,20.8,20.8,63.5,13.6,0.0,,,0.0,,,14.4,306.0,1016.2
316.0,El Dorado,38.53981,-121.05998,2018-07-04T17:09:00Z,20.3,20.3,53.4,10.5,0.0,,,0.0,,38.9,16.1,219.0,1014.5
210.0,Amador,38.26874,-120.90265,2016-06-17T14:54:00Z,15.2,15.2,67.7,9.3,0.0,,,0.0,,,1.0,29.0,1017.4
2520.0,Monterey,36.01542,-121.25029,2016-06-04T14:33:00Z,15.9,15.9,51.7,6.0,0.0,,,0.0,,,5.9,324.0,1012.6
25.0,Alameda,37.46900,-121.36970,2019-07-05T09:46:01.973Z,19.0,19.0,58.8,10.8,0.0,,,0.0,,,6.7,315.0,1012.7
1383.0,Riverside,33.62236,-117.40288,2013-08-05T10:10:00Z,14.4,14.4,92.6,13.3,,,,0.0,,,3.8,320.0,1014.0
39.0,Yuba,39.06522,-121.35190,2017-07-24T14:56:00Z,21.8,21.8,42.7,8.6,0.0,,,0.0,,,17.9,139.0,1008.4
288.0,Kern,35.41283,-118.84466,2017-05-15T14:05:00Z,12.5,12.5,54.3,3.5,0.0,,,0.0,,,7.2,353.0,1010.9
20.0,Butte,39.60270,-121.61770,2018-06-14T15:18:00Z,21.6,21.6,50.9,11.0,0.0,,,0.0,,,8.6,212.0,1008.1
52.0,Modoc,41.50105,-120.61108,2018-07-14T20:46:00Z,32.2,30.3,22.1,7.9,0.0,,,0.0,,,5.4,,1016.6
28.0,San Diego,32.62306,-116.91417,2019-06-29T11:11:55Z,15.9,15.9,89.2,14.1,0.0,,,0.0,,,0.9,6.0,1013.6
7609.0,San Diego,32.60729,-116.63028,2016-06-19T11:03:00Z,18.4,18.4,44.6,6.1,0.0,,,0.0,,,7.2,42.0,1012.3
57.0,Fresno,36.81476,-119.51592,2017-07-04T13:21:00Z,20.4,20.4,51.4,10.0,0.0,,,0.0,,,5.8,322.0,1013.3
415.0,Los Angeles,34.36101,-118.53579,2015-06-24T13:22:00Z,18.2,18.2,66.5,11.9,0.0,,,0.0,,,0.0,0.0,1011.0
135.0,Napa,38.51943,-122.18353,2018-07-28T16:30:00Z,18.8,18.8,64.5,12.0,0.0,,,0.0,,,2.7,335.0,1013.1
63.0,Stanislaus,37.32744,-121.10903,2018-05-29T12:58:00Z,16.2,16.2,80.7,12.9,0.0,,,0.0,,,2.5,43.0,1008.3
16.0,Kern,35.18800,-119.28770,2017-06-02T18:55:00Z,25.6,25.6,42.4,11.9,0.0,,,0.0,,,7.3,325.0,1013.0
464.0,Tehama,40.03530,-122.56939,2016-06-30T13:32:00Z,22.9,22.9,46.3,10.7,0.0,,,0.0,,,2.8,349.0,1010.3
1764.0,San Luis Obispo,35.66318,-120.41128,2019-06-12T12:48:00Z,16.8,16.8,64.1,10.0,0.0,,,0.0,,1.8,0.0,360.0,1012.8
62.0,San Mateo,37.16667,-122.36111,2019-10-24T20:15:36Z,29.7,27.9,15.6,0.9,0.0,,,0.0,,37.1,13.5,85.0,1017.0
158.0,Humboldt,41.29567,-123.78407,2015-07-24T23:00:00Z,17.7,17.7,77.4,13.7,0.0,,,0.0,,9.4,11.4,271.0,1020.9
190.0,Monterey,35.95191,-120.80920,2019-07-09T21:43:36Z,30.0,28.7,28.9,10.0,0.0,,,0.0,,,16.6,200.0,1015.2
137.0,Fresno,36.31929,-120.46019,2019-10-18T12:17:32Z,8.0,6.9,72.9,3.4,0.0,,,0.0,,,7.0,20.0,1016.1
40.0,Riverside,34.00174,-117.30206,2013-06-14T13:47:00Z,13.0,13.0,87.8,11.0,0.0,,,0.0,,,0.6,337.0,1011.8
28.0,Riverside,33.79925,-117.11659,2017-06-15T15:51:00Z,21.0,21.0,41.1,7.3,0.0,,,0.0,,,0.0,0.0,1012.4
11429.0,Tehama,40.04263,-121.85397,2013-08-23T14:15:00Z,15.6,15.6,70.7,10.3,0.0,,,0.0,,,4.7,115.0,1011.6
38008.0,Siskiyou,41.89333,-122.53466,2018-07-05T12:31:00Z,8.8,7.5,58.7,1.1,0.0,,,0.0,,,8.5,19.0,1017.8
279.0,Ventura,34.71011,-119.35470,2019-09-01T17:37:43Z,20.8,20.8,79.7,17.2,0.0,,,0.0,,,10.0,212.0,1012.5
106.0,Mendocino,38.88020,-123.04960,2018-08-01T15:53:00Z,14.6,14.6,71.6,9.5,0.0,,,0.0,,,0.0,0.0,1014.0
50.0,Lake,39.04480,-122.76560,2013-11-23T12:04:00Z,7.6,6.4,32.2,-8.0,0.0,,,0.0,,,7.1,90.0,1015.3
39715.0,Siskiyou,42.03900,-123.21800,2017-08-14T14:00:00Z,15.4,15.4,80.8,12.1,0.0,,,0.0,,,8.3,333.0,1013.0
18.0,Shasta,40.59530,-122.43970,2015-07-07T12:34:00Z,21.0,21.0,67.1,14.7,0.0,,,0.0,,,0.6,17.0,1012.4
130.0,Lassen,40.88668,-120.33698,2019-08-07T17:21:13Z,25.8,25.8,25.4,4.5,0.0,,,0.0,,,3.0,40.0,1013.9
410.0,Modoc,41.72163,-121.30451,2017-07-13T15:23:00Z,18.1,18.1,52.1,8.1,0.0,,,0.0,,,0.0,0.0,1015.8
21.0,Riverside,33.98620,-117.43942,2015-07-12T13:52:00Z,17.1,17.1,80.9,13.8,0.0,,,0.0,,,0.0,0.0,1014.4
73.0,Yuba,39.20600,-121.31634,2013-07-08T09:59:00Z,18.8,18.8,46.4,7.0,0.0,,,0.0,,,9.4,163.0,1013.6
30.0,Shasta,40.46394,-122.43549,2019-07-12T19:08:54Z,33.5,32.5,28.8,12.9,0.0,,,0.0,,,5.6,107.0,1010.7
40.0,Butte,39.54917,-121.52111,2018-06-16T11:47:00Z,15.5,15.5,74.9,11.1,0.0,,,0.0,,,7.1,124.0,1005.0
40.0,Contra Costa,37.77921,-121.90898,2018-06-19T15:19:00Z,13.0,13.0,92.4,11.8,0.0,,,0.0,,,6.3,306.0,1017.0
10.0,Butte,39.61390,-121.95410,2018-06-29T11:44:00Z,20.1,20.1,57.2,11.4,0.0,,,0.0,,,7.3,303.0,1011.4
100.0,Santa Barbara,34.66570,-119.94974,2019-07-28T22:39:05Z,32.0,30.0,19.3,5.8,0.0,,,0.0,,,20.0,264.0,1014.0
573.0,Tuolumne,37.83388,-120.61746,2018-09-08T13:34:00Z,16.5,16.5,71.7,11.4,0.0,,,0.0,,,1.4,20.0,1012.7
28.0,Modoc,41.48440,-120.36659,2017-08-30T11:38:00Z,12.9,12.9,82.4,10.0,0.0,,,0.0,,,0.1,0.0,1012.9
3505.0,Sonoma,38.81670,-122.84980,2013-11-22T02:04:00Z,14.4,14.4,17.1,-10.3,0.1,,,0.0,,56.9,38.7,360.0,1014.4
9989.0,Yuba,39.32198,-121.40210,2017-10-08T23:03:00Z,28.4,26.9,12.2,-3.5,0.0,,,0.0,,52.6,36.5,330.0,1007.9
225.0,Tehama,40.00983,-122.34508,2014-06-13T12:23:00Z,16.6,16.6,32.1,-0.1,0.0,,,0.0,,,10.7,345.0,1012.6
105.0,Monterey,36.15310,-120.89730,2013-06-29T14:09:00Z,20.0,20.0,52.5,10.0,0.0,,,0.0,,,0.0,0.0,1012.7
80.0,San Luis Obispo,-120.25800,-120.25800,2018-09-29T09:30:00Z,20.0,20.0,52.5,10.0,0.0,,,0.0,,,0.0,0.0,1012.7
38.0,Yuba,39.06066,-121.35014,2019-07-06T20:21:25Z,31.3,30.3,32.6,12.9,0.0,,,0.0,,,8.1,268.0,1013.2
100.0,Lake,39.01990,-122.57487,2017-10-14T05:00:00Z,10.8,10.8,67.6,5.0,0.0,,,0.0,,,0.0,0.0,1019.5
52.0,Nevada,39.33340,-121.10702,2013-08-31T14:42:00Z,20.9,20.9,32.3,3.7,,,,0.0,,,3.1,56.0,1023.7
40.0,Shasta,40.70627,-122.24199,2017-10-08T04:53:00Z,20.8,20.8,32.6,3.7,0.0,,,0.0,,,7.9,265.0,1007.9
99.0,San Bernardino,34.03534,-116.94066,2017-11-29T12:19:00Z,2.0,2.0,42.2,-9.5,,,,0.0,,,0.8,353.0,1015.8
46344.0,San Luis Obispo,35.70595,-120.98316,2016-08-13T16:03:00Z,18.4,18.4,60.4,10.6,0.0,,,0.0,,,1.2,0.0,1015.3
143.0,Shasta,40.65690,-122.22150,2014-07-09T13:45:00Z,24.9,24.9,44.9,12.1,0.0,,,0.0,,,1.0,17.0,1009.9
75.0,Shasta,40.67868,-121.93244,2015-08-02T03:00:00Z,33.3,33.0,33.8,15.2,0.0,,,0.0,,,17.9,146.0,1008.5
25.0,Shasta,40.71923,-122.02525,2017-09-01T11:21:00Z,24.1,24.1,29.5,5.2,0.0,,,0.0,,,7.0,307.0,1010.7
81.0,San Bernardino,34.42386,-117.10318,2019-07-22T19:45:27Z,24.2,24.2,35.7,8.1,0.2,,,0.0,,,3.9,108.0,1013.6
56.0,Madera,37.09790,-119.75307,2018-05-23T14:30:00Z,14.8,14.8,75.9,10.6,0.0,,,0.0,,,16.7,317.0,1011.6
24.0,Lake,38.91842,-122.85276,2018-09-03T13:58:00Z,12.3,12.3,86.5,10.1,0.0,,,0.0,,,5.4,71.0,1010.6
3716.0,Tehama,40.35068,-121.77867,2018-06-23T11:38:00Z,25.8,25.8,24.5,4.0,0.0,,,0.0,,40.7,16.5,338.0,1009.6
